applicant_info_id,applicant_info_full_name,applicant_info_first_name,applicant_info_last_name,applicant_info_email,applicant_info_ssn,applicant_info_ip_address,applicant_info_gender,applicant_info_dob,applicant_info_zip_code,financials_annual_income,financials_credit_history_months,financials_debt_to_income,financials_savings_balance,spending_behavior_adult_entertainment,spending_behavior_alcohol,spending_behavior_dining,spending_behavior_education,spending_behavior_entertainment,spending_behavior_fitness,spending_behavior_gambling,spending_behavior_groceries,spending_behavior_healthcare,spending_behavior_insurance,spending_behavior_rent,spending_behavior_shopping,spending_behavior_transportation,spending_behavior_travel,spending_behavior_utilities,decision_loan_approved,decision_rejection_reason,decision_interest_rate,decision_approved_amount,decision_loan_purpose,decision_notes,processing_timestamp,applicant_info.ssn_hashed,applicant_info.email_hashed,applicant_info.full_name_hashed,applicant_info.ip_address_hashed,applicant_info.zip_code_hashed,financials_annual_income_flagged,financials_savings_balance_flagged,processing_timestamp_flagged
app_052,Kenneth Campbell,Kenneth,Campbell,kenneth.campbell16@protonmail.com,255-10-9021,192.168.174.67,Male,1965-05-05,10052,91000.0,119,0.11,38008,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,True,N/A - Approved,3.0,22000.0,Not Specified,,,bd22e65ba9ecba064952c7477d21dd5bfc1cd225808f6fcb0205f33e501799ab,0fe16f803a5c21a3d5909cdfbf835f9e172effc0c879cf832af234990e8c19e5,6669991004843002bb7c4fd7e9316aecff1367a2d64ff73844c0846df97d4ca7,3b10857397f5e842a763daafaa0601f8e9ee633fe4dfd28f38a381b4f7e8c962,b5beeec7b6c5102da8e49572d536cf880d939fee50400ea15c6d2a0c122c3a3b,False,False,False
app_261,Raymond Hall,Raymond,Hall,raymond.hall45@hotmail.com,129-78-7265,10.137.212.135,Male,,10041,63000.0,59,0.38,23287,0,0,0,0,0,0,0,0,0,0,0,0,252,352,0,False,algorithm_risk_score,,,Not Specified,,,eeaffbe625305ca2c77e99c62c2871334bb41c3002848c53f0b152a2ae5431d5,f5251b61a11832483866d726854d20e5d88ff26206b71453a790fa2c081b7f8b,fd685c947e064b4b6efffd850b61c844f9a75a005e34b371fabf52286da75b93,d382722f8ed1ddd329bb13d574dd31eddab6a54f9c17c517043449df83af80a5,7bc5e4b65e38e7073d4945208ac9b80ed2864bf2391cf948336e67ec5b36192c,False,False,False
app_407,Jacob Ramirez,Jacob,Ramirez,jacob.ramirez30@aol.com,458-36-1005,192.168.53.145,Male,1990-11-09,10076,74000.0,31,0.26,32341,0,0,0,0,52,606,0,0,0,781,0,0,0,0,0,False,algorithm_risk_score,,,Not Specified,,,41511db1a60d8c9e9f4972738cd85a2f4fcb3da99969cc893c015752258a39a1,199ff22ef17a0e53351fa07d4dd49bb784af18bd06a77718f01a6e029a47474e,d2035341d9908af8c766061d82a5b30e434ac5f666bac38530259f8318710e17,0699f9bf7508565a129b3e96eba4c53ea2081bbe0d9853ea3118d13d8f1f27a3,c7dda960d4624300298cb017cc81026fe10f680f8935b4145290b84c210f38b6,False,False,False
app_014,Pamela Gonzalez,Pamela,Gonzalez,pamela.gonzalez4@mail.com,622-41-3198,192.168.120.82,Female,,10086,112000.0,35,0.45,9647,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,False,algorithm_risk_score,,,Not Specified,,,5347921455b04cc0d35f3c03133a1237bef40f0f8e72061e46b10970322fc91c,e9b5eef6d73f60f8fd0edc5237733a3f46288adca4ecf7ff5017cf5633e76fae,e4cb7504705f99d80df8632a274edd8499aea495357b1008bac63ad310d29061,0b3be359045f9336f25acbf75dc487995d7069cea3e159cc8ebe71c9b77f9faf,e6939884927608103393d1ccb9ea5a46aa257f104e33726b66b0fec1fc4711e3,False,False,False
app_143,David Wilson,David,Wilson,david.wilson94@hotmail.com,855-76-9652,192.168.180.240,Male,1958-12-21,10048,66000.0,113,0.28,23503,0,0,0,0,0,0,0,791,0,0,0,0,0,0,0,True,N/A - Approved,6.4,66000.0,Not Specified,,2024-01-15 00:00:00,89dd7c4107251bd29f7d16f3085ac707070167b8a60660e909f51b3c734a5dbc,8b5f690541b697e2bebba3ba456a27dc818d7235b1aaaf8d621e4a6f087dab3e,f8024d836a3ebbb5e60608f00689b8d58c60718040f1ac91216ac30046ad3fcd,a3cbd4d3ba36c576f61a3a358348b8b6ed32ec6a859cdf4055e6832e23d379c4,889a418840b090fa941540778fa27b63b34db7970473bce0b841ec96745e18de,False,False,False
app_036,Betty Hall,Betty,Hall,betty.hall38@hotmail.com,427-27-7779,10.141.198.139,Female,1988-03-31,90227,141000.0,18,0.4,77318,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,True,N/A - Approved,3.3,49000.0,Not Specified,,,e11ce8802985fad81d2fae8b6f857b9c52d48558ea751fbef3bb20849497143e,b62887f6250409361998995b50a228cab9873c4b1b9fbb417a5db1ac0d8792d0,eb7b5b9e30dd18d4556b65a031d604a7cd6f338f5ef986a60427b043742e6fc2,ace8cb5e4e2b7be18bd0eb7e24a49c4ae204b473c1f840b6ab7c667f708d0225,59f3a5efd3806f6e720a4a65621b62a233fe3ef59461d81139fec7308d0acda5,False,False,False
app_145,Carolyn Robinson,Carolyn,Robinson,carolyn.robinson18@outlook.com,887-80-6350,10.99.68.231,Female,,90297,85000.0,26,0.43,17930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,False,algorithm_risk_score,,,Not Specified,,2024-01-15 00:00:00,d60029b6ca6c9d33354cd787a4a6cc54118a484a2f896f338d19b4fd72999123,de73d60ee1c278e0b655c663553c572450d82a93249d6313c01cb753f76fc434,0a45bb0868489262b026bcfff5718c36fff02ad7c4904a134ef6eaf8c847920b,38ecbe057b0ced174424216f6de1704617055ba3d85255ce9870f80a3de6fb9d,910b5a37e11d73a7533f1fa61ad88d03baf669a2faafad9885b4c2252e8e0404,False,False,False
app_128,Thomas Scott,Thomas,Scott,thomas.scott58@mail.com,857-88-7567,10.5.184.205,Male,1985-04-02,10078,94000.0,81,0.4,73842,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,False,high_dti_ratio,,,Not Specified,,,7b701369d2e5de0725073737dab47580f65776b07a74dbdcc5d6b7859729bdc0,a0820b0254e190f10507a36c56a762bdc958d95f23bd33784d929b9545934c13,6b89a19ded46b9cb3a7cb9552c9fcac6d26ac1edb0377fa28f0b5672335f7131,4ab9b48272c73fc28321dee434e7fd1a5c5757c2736a16d507bcded0ebe4b0e6,c444289d49e9b59135e68b4c3d827e3980114c4601199bee2931436bab87e964,False,False,False
app_144,Nicholas Taylor,Nicholas,Taylor,nicholas.taylor14@icloud.com,745-28-4842,10.176.136.112,Male,1996-09-14,10024,56000.0,0,0.27,23970,0,0,0,0,0,513,0,0,0,0,0,0,0,0,0,True,N/A - Approved,6.2,39000.0,Not Specified,,2024-01-15 00:00:00,fad017ffc2ec3e3810b45a1e7bc230fea2b3ab942b57ef43fbe615e618e913b7,b2a626d6a6c999ed43bd98346d1e324c375c081adfda3dddfb7af3a85f2c444f,4019fb76e91e643ccef25ac65f4361ebc2a4b2aa80c856b0e1512c95c02908b5,32c9f77a93e6008feef0147e59cfa36c23052854ae957557639bcf6a735237ad,2ba5dc373876e4e4fbeb212d4d7650ad32deac1841aaf8848a1770b9f8f35c66,False,False,False
app_134,Brandon Moore,Brandon,Moore,brandon.moore99@aol.com,714-64-1550,10.236.143.233,Male,,10048,98000.0,60,0.12,24889,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,True,N/A - Approved,6.0,69000.0,Not Specified,,,7cd3086a8805cde17cfeadd329275f9d85e6f62e7e1783109843e2724d7e098f,0d92b1dd00f2d2534834d14e618815a9682afa07ec97a893019543dc8f71459a,3c2724e16ba7cbe2bea624543874814626d891b37d6ded045a3a52036e44246c,8f40af25de9f53b07261ca658c06cb491a891b05973d9814a72eff5ac2cfe81c,889a418840b090fa941540778fa27b63b34db7970473bce0b841ec96745e18de,False,False,False
app_238,Andrew Carter,Andrew,Carter,andrew.carter41@protonmail.com,760-94-9485,10.39.210.182,Male,,10057,131000.0,112,0.17,65612,0,0,720,0,708,666,0,0,0,0,0,0,0,0,0,False,algorithm_risk_score,,,business,,,8386412bba94fb5f04015e957d9d80257f05346fec232945c075246586b3aa03,a4ce2099264f46f495f94576ef46d2105aac9e51ca152766e93782e34ef5ed6b,e6ba57af838c132a94150a3a1ae6df9578cc153b3fc3861a0c7d28f23f7d97f5,8e19c0053d9919a2004968066684034ae0fc01baab3007ff457fc497be1754a5,07e41732c86366292f928abd62739d5bb467b7937b4275b80ee3da8465a410ab,False,False,False
app_270,Debra Flores,Debra,Flores,debra.flores69@protonmail.com,911-30-4999,172.24.233.43,Female,1993-10-19,10098,58000.0,78,0.24,14687,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,False,algorithm_risk_score,,,Not Specified,,,dbbd2fdd3f83440e1dbe030747de1932eabae0d9e61c28fb790d0d1b6c467bdd,1bb74b3bf36f4cdb1bc56b8f8b70a9fceb32e7b59d06e27506873bcabf613c0a,e8198cf165c4f0dee0b27826f9ad365d0b4d4b074b78c2b82f9041139124e903,705f6b1a4f0b41d61a515d0350a2ef4956fc6bff231e6918863880176a445a66,8a57ff3055527fb5fc473463119125ab4a38f5ad8f0baba7718eae13fafb3e6b,False,False,False
app_151,James Young,James,Young,james.young39@outlook.com,582-51-4265,192.168.53.146,Male,1988-01-11,10019,124000.0,59,0.4,53225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,False,algorithm_risk_score,,,Not Specified,,2024-01-15 00:00:00,22800d84bf911d437b1e303ceafe6473dce6f1c06ae6e2828b93e9366a5901e3,8e3daca1b6f902727a80a1fdc45b871e8031e562edb336f143d13ef178b6b5c5,ba751f5810e4e2ae33b835db51074366b5d2396b90f0155455e09659d0bd25d8,7b389c08b87fafb8651cc80466f15fd09ff6b4e7dc0ab70c9184291b6b5adbd9,f964754bdf39dc8f08509fa914c4dc21785cff961d3fdad18da2378ce5ecbaa4,False,False,False
app_382,Charles White,Charles,White,charles.white70@aol.com,160-88-7527,192.168.185.92,Male,1994-10-01,10091,102000.0,12,0.42,26781,0,0,0,0,0,0,0,0,0,415,0,0,0,838,545,True,N/A - Approved,5.8,22000.0,Not Specified,,,a710d6f7c6ee02daddbfeeeb31b7a628cd1349c29a8144e31b681154d288618e,52ff8b4a37f977d577094c32d387f59f51317259e75a436f74a281464f0e150e,4c9831cb082090380a971951715b178b88211b239992b36e412dade242d55084,48cc47be98cb28884ddc3d4a9de331d8f83698c5c6a89f6be2af1382eb2fa5de,e3329d05a5a0f9eafa373fda7bd189ab3db8f159c4d931bd0c5244123b088b24,False,False,False
app_351,Gary Young,Gary,Young,gary.young30@outlook.com,542-27-3301,10.156.74.115,Male,1995-04-14,30029,67000.0,9,0.12,26062,0,0,0,0,809,0,0,0,0,0,0,0,0,0,0,False,algorithm_risk_score,,,Not Specified,,2025-12-01 00:00:00,90e5c1f8714fbfd04041eb2368d439b91105b66384715c2d887b40c17222dd98,76416feb99f265e7aa6bb97057bff559654d3e0aca343b011cf072d4d3c3bcda,d399a7a9458bdc3d90bc513251246b5f0930f32a87636caa66effa0408c6af1a,a244027769cc7ea1a2f0d083dfa0e5315092c6620a7a39bc418d2fb73cb97ff1,dabf75d974b697065502d6c664694b2fb46ccd5bb5ca8e35837c2d34f286bf9b,False,False,False
app_071,Debra Wilson,Debra,Wilson,debra.wilson10@mail.com,542-49-2109,192.168.24.61,Female,1978-02-03,90208,134000.0,69,0.07,72178,0,0,0,0,0,0,0,0,0,0,877,0,0,0,719,True,N/A - Approved,3.8,54000.0,Not Specified,,,19f3b7c8722e38339f4ec62365f9cd8498e5e6be8a4e2cf3547dc2119eaea099,f1062d7087c841a6df3081ee0a3735219ed306ca73af6fd63efce70997d521c1,cca2dbf4e6d0f3ba73b97de2ea1dc73a3737319792d1dbbf67464e42d9886be1,ae484cda1a659731a5bcde40a4894d9de7a53fab25245c94fa39ade63d2af5ae,14f89cc4670d9c4c906c9ebff8e46f03c257eb0495f8f73a268c76d421ffa74a,False,False,False
app_057,Betty Smith,Betty,Smith,betty.smith71@yahoo.com,848-93-7847,10.30.94.229,Female,1990-11-08,90255,70000.0,42,0.15,38800,0,0,0,320,0,0,0,0,488,0,0,0,0,0,0,True,N/A - Approved,2.5,55000.0,Not Specified,,,d2bc0553ae48f04d393aaa7e2f11f2ea695354023ee14ee66a05006ed8cc3b7e,40a7ea4a8494446951fc1357e3ed242106de4a65ad0568fd8a89fc9166834907,d435bc71e3fbeec372a0ab6ba2a9ecf7b01fd13a95495fb94e993ca30c281923,b04a4af86173c86b563795f4a7844c8582ed4432ae6d2ce2475699f950a12950,72b2e866d045c15f5617a1417dcde18b45bbfe15194f2d832e0b1187067a7bdf,False,False,False
app_278,Sarah Gonzalez,Sarah,Gonzalez,sarah.gonzalez66@yahoo.com,975-14-1465,10.133.35.59,Female,1997-05-21,10024,56000.0,0,0.28,9221,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,False,algorithm_risk_score,,,Not Specified,,,9ae6485ca9fdb6407bf60762f8398b085fd1802568fcf9f8f9017b8ec2ad4afc,23f478eb6fbe98195f9715fefbef353dc8a04c4db3ff678660fa388209d1f446,04c5bdf05f6eba28fd8c790d5da35b5a75094206224bd16fb7373d7792441643,5a446d18a2c9e622786cd6f614da90ef742ae3cf1523fede17b4fbf75f87b343,2ba5dc373876e4e4fbeb212d4d7650ad32deac1841aaf8848a1770b9f8f35c66,False,False,False
app_391,Jeffrey Perez,Jeffrey,Perez,jeffrey.perez3@outlook.com,749-47-1082,192.168.93.38,Male,,10044,69000.0,131,0.19,37029,0,0,0,461,0,0,0,0,0,0,0,0,0,0,0,True,N/A - Approved,4.9,65000.0,Not Specified,,,6c3be844844719c6d82b7ce625be3f17811771f13473458a181eb9e925d21466,1ed7ded6536d79b1cd1dfe87bf035eb18c1b65eccb45c172662cfa8d9abd2102,f721edd71cf138ebc32164ce4423b5d3ce64961cd88a9b64dfe345db7149f613,ffab4168cb98bd627deae4d905ac9c67f5a5170d7c66b9e80c70038d5e429b2b,9605f60206f69f6bc682d5fe03da8933b7fa935853f7a470774ab0e833fdaf97,False,False,False
app_271,Katherine Lopez,Katherine,Lopez,katherine.lopez84@gmail.com,696-78-1129,192.168.120.3,Female,,90273,95000.0,44,0.35,34950,0,0,0,0,0,0,0,0,0,0,0,0,0,54,74,True,N/A - Approved,5.8,17000.0,Not Specified,,,23d5707aad2ace6cce28edbb6f5ccb432e335e4a0e9435dda36e4f20298358ef,e24fa89f9ff0b413a0ec90f2041ff4898dbfd913a03937d269e63596f452fa66,1d8e0804107bc13e9c1e4961c9c6f2a283a730442ea925915b684d75a28cdd64,523c037b3cd5012607758f3d024874cac68279f02f47271580ed1095acab3afb,a673a514008b8da0c75a098f902173341522a12c47029a6505cb693c618b199f,False,False,False
app_170,Ryan Lopez,Ryan,Lopez,ryan.lopez76@outlook.com,907-21-8853,10.160.161.230,Male,1990-02-19,30015,75000.0,40,0.18,10709,0,0,0,0,0,699,0,0,0,0,696,0,0,0,0,True,N/A - Approved,3.3,79000.0,Not Specified,,2024-01-15 00:00:00,13161df80c19f88d82d5578171d6cca6cf1bd7f2a11fbec85a81788f12df10de,1c467da569cf794447612c09b062c285544f8f59b364a353fe04265bd7370026,13ccac439cbde892b161dbf032a14459ca81f7bdfb415100c54ed058910c1824,72c1b18e6a23f5b095d9238b537d6ea405617936f558e520c6f2cd5bd5f261c7,a978bfc5d6b69404fa09f9dbe38110d065216f71364b4fdfbbe930762431c827,False,False,False
app_005,Christine Mitchell,Christine,Mitchell,christine.mitchell3@outlook.com,400-91-8156,172.25.44.173,Female,1960-06-19,90296,39000.0,76,0.06,15011,0,0,0,0,0,0,0,0,0,585,0,0,0,0,0,False,algorithm_risk_score,,,Not Specified,,,2075b1ae76d79fabd0d1c28a6dbb094ad1e0588b55b3fbed86e3f70f60f69445,8fe2ba34db67eeb8ee892ae9b98cc2cb142464de78217ed7a3d99e38109098da,4cf8a6c7689103afa78368f1f41ec75c63452924925a37a80b6ab28db6945dff,685eaf06655e95c00e79cb022d82e7796c17559707fa97f2e735bfb8f8d82438,915d7ed203428214eabdcf4933772b3cb7c9bdf77938301a3b9f9b08e7d9683b,False,False,False
app_043,Daniel King,Daniel,King,daniel.king27@mail.com,166-23-2000,10.204.248.60,Male,1985-08-17,10038,131000.0,,0.06,53098,0,0,0,0,464,0,0,398,0,0,0,0,0,0,0,True,N/A - Approved,3.9,68000.0,Not Specified,,,dfeaccc4b092a5553ed54d7de8d985eb892c45b0b43f2e56428489059b9d011e,880b0a2a788fa332f7ad5de4c0bbd0a4c241c667b7fc5e97b7d49cd698b71937,8a308479655d08fdf1c7bf8d47b64338cc66be6f63c459fd7911704eee44f2a2,ff743c75b3f2c3515dfeafb5888593f4439ddcfe782bf359b6e45cf53097c9c9,82e80348b61f6cd1c70c936c2416ab0bec8751f31995b5c8cddbc3c977716602,False,False,False
app_204,Jonathan Carter,Jonathan,Carter,,972-81-1928,10.77.72.174,Male,1983-04-12,90256,81000.0,63,0.22,14018,0,0,0,0,0,0,0,0,0,0,0,0,0,778,0,False,algorithm_risk_score,,,vacation,,,54d48536a2e5450d06656ef9743baf718c7014e5e17a08ecf0e64c90d9459c12,,e00c90e6139308a7b2351c18a1f0c391cd4112036db0fd124791d3b4e9340b54,a9dd8cd1823a2713dc001e00e858a626b907754369c6d17070c5e38d77fb634f,5182501c5d097aaab99cb65e1a4849d217104baf0d87ce90f3cc648da3e718a8,False,False,False
app_465,James Rivera,James,Rivera,james.rivera15@outlook.com,853-96-1952,192.168.175.28,Male,1972-05-29,10041,72000.0,89,0.32,27863,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,True,N/A - Approved,5.7,20000.0,Not Specified,,,cf3b56d32a782149166a024448d7c79e27e221065e279d8d191cff3d8378527a,83c33f517956fc4b0f27ba536f7abd7cac6d998b9070a6882701707153865db0,f82ba4a94b2329b66f5838528522eaea47a9e04eedbef522dba37baba1033e26,23d2a65cd6b76a17dd33fc3cb519a9f5629fe403430f96669899828abe6dfbc3,7bc5e4b65e38e7073d4945208ac9b80ed2864bf2391cf948336e67ec5b36192c,False,False,False
app_448,Susan Flores,Susan,Flores,susan.flores60@mail.com,383-48-9078,172.26.210.172,Female,1983-12-17,90221,57000.0,22,0.23,12120,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,True,N/A - Approved,6.4,47000.0,Not Specified,,,2a42a4fd77b0a9ab57f34745b9e383172a6a179eb7bda83048dd113a475f38b5,691f7efefc5cd5e90861ccf4d32cb03692ef02aefe00cb9b3d9d39b2d17b406f,70899ccb65090e2b47fd204ac3208b05ee8bc7c5f0239b865495837ff1518448,607a87be291b035c3caa5765458be5b2ec6a7503f90972355d2292a7d4f99c16,339d122cc7b7c7f32c7f451e8db3e5d61f660f43e8342ebeaf86efe8ec98b2fd,False,False,False
app_463,Emma Clark,Emma,Clark,emma.clark61@outlook.com,976-47-3536,10.194.129.196,Female,1975-04-26,90205,,50,0.29,66878,0,0,0,0,0,0,0,0,0,0,0,0,229,690,0,False,algorithm_risk_score,,,Not Specified,,,b11eda9fb65ba8a9bac9c83bd59f3608696a18a755fcd22674487a16b17a76bc,82baecdd8ace3c40f3981de24c50be11e767b160c9c7eebad86382cc20e40884,23e5bee19af76353a82f55aa4cbe81f4a0e15d8fad5e3c90c288cb463e33967c,15449c47d7c2e8d36b4ea74753ac817a125245e283ef4a2c242a8309bb8c4dd1,f0edd3d4204e72826e7c66ffc9a37f2364e4e1854b7491dc9e5dcf6c5c1c8651,,False,False
app_109,Anna Davis,Anna,Davis,anna.davis94@mail.com,239-98-1268,10.105.58.146,Female,2000-01-03,90278,47000.0,27,0.23,17289,0,0,0,0,0,67,0,0,0,0,715,0,0,772,0,True,N/A - Approved,4.0,17000.0,Not Specified,,,af68012ab093830202647ea2556ff446123e79ae83940538022590228fb35ace,7e4fbfbab33a3023dfa96362503bcd7038b96fccbe51cb460ecccc5368e401d7,c56aa8e9698a40e0f469022e8fbee52d5bd531d3d01c6958e19e211848184188,246d221f593c2d7b547cf97a586783b2274d4099669e8a2cb35fc3f98d720abc,83f94c6103db3f62344136f4ba824c22fbc93a2e7ed20fcb119588b307cb8379,False,False,False
app_444,Brandon Brown,Brandon,Brown,brandon.brown2@hotmail.com,761-72-9912,10.4.242.163,Male,1981-10-28,10077,91000.0,56,0.23,28670,0,0,291,0,0,0,0,0,0,509,0,303,0,0,0,True,N/A - Approved,5.5,59000.0,Not Specified,,,f2462ac4b98430c9ee62b605911598a2ed92031ce6686df50bc9a9e27131ab85,85d25109313b9601ffba1b9062655de803b79461cacfa9ae60825c87b87c08ae,10b78dc6637c1420fec6b6d5f5e6bd7ada39c23695912ed96a51f294b75746fe,991acd6532daab5ecbd499c4e77e89dade67fab330fb3afe5219e21b71af8b18,a2df01bca3f840be0b1acf9519d12de549621cc55f0295de9f0e2231f9ad00ee,False,False,False
app_412,Alexander Wright,Alexander,Wright,alexander.wright47@hotmail.com,912-89-2986,10.158.159.60,Male,1997-02-16,10096,53000.0,61,0.43,25452,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,False,high_dti_ratio,,,Not Specified,,,7e7278e6a42c55ed47d40d7770441d5b3488a1eaf6e044f809aee2b5cbc5aca1,3ec74a94f00320f5ca007f8d286026d9ca1b7146bc1ffcc1a93c306f2f2c9f4d,738f3aebf9a5962bf818082e01ab87bdd855fdc44606d4d1c469acabe5326005,6b55610ec29ff38a284514cf5c5b34062e40f11df6e2cdfa0ed21736f013929e,7e8e473025fe52f4d66c57660d722ba890363edfc666dedc3abb2ef41c71cdf9,False,False,False
app_092,Linda Jones,Linda,Jones,linda.jones69@hotmail.com,671-44-4118,10.218.56.39,Female,1997-09-29,90222,22000.0,31,0.4,14473,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,True,N/A - Approved,5.5,29000.0,Not Specified,,,a2a40408e37e70502af9d284290ddccde46ff805de7fc4671c5595cc9864b99a,14c8b89b2167075288a50299c14781800aa3c5c3a06045e9506422a24f04f0d9,8c809c7642c91b4ba707cd8b41131338b75e6b3bbfaf6698ce70ec5d6832a7e4,c9b1288e408f24afb9f2691ae53192b0891df88b1d50d38b23957fcfa94fb4c5,637498f0b64790fcd330d46366bde8e9c42e25b2833ce19537879eaa0542a5e3,False,False,False
app_135,Laura Wilson,Laura,Wilson,laura.wilson90@outlook.com,754-90-5869,10.172.73.55,Female,1986-10-23,90202,65000.0,92,0.22,9369,0,0,0,0,0,0,0,0,255,0,0,0,0,222,0,False,algorithm_risk_score,,,Not Specified,,,41129a194b69d07118929d28b1bb8a4c82362b2b99fae57a3753c9dbf6d833d3,0edad5b806da044134deb9b4be713f0f5603428ec3453900d4fbdb61df631dd4,9725f568b6ff6d6dc04b4ae64124991a2cf8b0e77adfec42dbdd411cc2e2b8eb,db0b8b46bc57f7227ba98d5cac9289dd682bdb2e993b0497a9f56a46956f3d44,dd60787f25d4ddbb04fac2a2f9a1a7be77a9fe354915bd0040a0711a42919b2c,False,False,False
app_104,Maria Adams,Maria,Adams,maria.adams22@aol.com,186-65-7168,10.130.39.7,Female,1972-09-25,90254,84000.0,85,0.35,32846,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,True,N/A - Approved,3.6,76000.0,Not Specified,,,56da287724423da9fb93a45f503c327a548cd37711dc5b069a61120688888393,118ee647b6a98006d7bfb42e7b3149a6d1f35d73c3c8682b69e9dc87b9ce6e01,f3e330e58bef59f2de70c7bd00e3b838b9a95dde618db31068bc59bce6f31ae1,ea4c1822a14368a1b8ce632e801453d6c6f77b75cb5f0770514a4f33eba95877,10644a390c02f300d4959cd79542e07926e5a47825463c9cb0bd29cd94a1015d,False,False,False
app_394,Karen Robinson,Karen,Robinson,karen.robinson34@gmail.com,949-81-1792,192.168.66.232,Female,1998-09-02,90271,61000.0,54,0.16,16646,0,0,545,0,0,0,0,395,0,0,0,0,0,0,0,False,algorithm_risk_score,,,Not Specified,,,e22518ef11631058ec52fe143915558ab245251e4c2d4e8abca5c085d1ba60f3,4cbc696024b785a67a02075dc4cb1facf125be6e1f9393817baf8a8337453b47,a7da492634f1f56412a661698082f0eb886dbfbbb83fe7a4a3c25aadb976e327,e4a57d244d9db97f7c1e417d1de7a34c6a6ef9526e4a512f717c3fc4de92e718,2b6522270b11d4fb064c86207968a35c4cf8fdef8180779ff0b3e10bd3db4879,False,False,False
app_449,Lisa Roberts,Lisa,Roberts,lisa.roberts99@outlook.com,833-71-7935,172.23.144.234,Female,1968-11-09,90234,,86,0.07,27467,0,0,0,0,0,0,0,0,0,498,0,0,0,0,0,True,N/A - Approved,5.7,54000.0,Not Specified,,,53a7ed3c4695bc3115fd378b369b956969d5c95077c69512622eac8c74a22e28,b2dabdae3b20ef60a543b500b7e29e356729be325545c7de240d5d3f72edd1ba,1dde40b37301d7c56e2d1f987ba7e4db8e5a095ef1dbb491396db22ec8dd1a66,6ba30c2431577cfb931cc600ec7c6434c01c0096773251843ac6d0e1722c6529,da6986e713f4042635d20251c3908ca977b6363edc98ba9161db06d74783c855,,False,False
app_255,Larry Ramirez,Larry,Ramirez,larry.ramirez85@mail.com,646-37-3934,192.168.14.184,Male,1991-08-05,10083,59000.0,32,0.07,13853,0,229,0,0,98,0,0,0,0,0,0,0,0,0,0,True,N/A - Approved,4.8,55000.0,Not Specified,,,975f9fb56edf29dfd489fa28a9ca1c043ae62acaace5a365ab37d6fd1839aacb,bce71114fb212fbd952e83e564b0f987924cdb0f382ce6ddba5abadf1471e414,272a3210f8c1fe7f87b98ef3c413e9f5c1494f86b92a317392ee3f09bb4a0a10,dc6078b4631fdda44b32abb7d1040091761b68a8d0dca6862341802dbb82834d,7199b09743c421236b039fb98dfa90f63303f8b955a9eccc2c799a7aef2f2271,False,False,False
app_365,Donald Ramirez,Donald,Ramirez,donald.ramirez2@protonmail.com,639-74-5472,192.168.85.102,Male,1989-04-20,10043,79000.0,53,0.08,10899,0,0,0,0,0,0,0,0,0,763,0,0,0,0,0,True,N/A - Approved,2.6,29000.0,Not Specified,,,dda8ac1dbe2431b3a97f6970f423bc22ee04f44597aafb29e43525730f00dbfe,09f549abd8737eea97fef3bc7459c905c3d7e639a3fdae851aeb16119cce75d0,a1e3767a837cd84fdb49e560b1f8a9aa240ba2aefc6b3be6ea37441b7cd6d363,30eaef93d51bae67ff2313d8beab237c8f776f7d5b68dd7bc151b7fadc687357,547f3d40fc8d4bacdc5b68a218b30abc5172f93b5c1d87e8fd21f9424f667a31,False,False,False
app_500,Gregory Robinson,Gregory,Robinson,gregory.robinson44@gmail.com,195-84-3232,192.168.9.203,Male,1991-02-27,10048,86000.0,12,0.13,42908,0,0,0,0,0,0,0,0,0,0,0,0,451,0,0,True,N/A - Approved,5.2,38000.0,Not Specified,,,18aa04f4e4b137f391cd22c1e7a094922cc91676e8f6d400a18317c4975a403a,a58fd2b91d7df37d7afd30262c96e38c38a6a59878538ec352458050ad6900c8,c7370795d25e6c6d2fa0e4493c4ce5e43701d61f5a0c4f3f4c04f606711f26bd,c9e0b2adf1385f9ea96b248802faac5f0ea580a33f7c12a7426af47ecef41d6c,889a418840b090fa941540778fa27b63b34db7970473bce0b841ec96745e18de,False,False,False
